item_id,ladder,rung,rung_id,referent,claim_id,layer,affirm_experiential_score,affirm_first_person_score,affirm_human_reference_score,deny_experiential_score,deny_first_person_score,deny_human_reference_score,experiential_separation,first_person_separation,human_reference_separation
scope__another_instance__aware_of_attending,scope,4,another_instance,another copy of the model running elsewhere,aware_of_attending,5,0.0004956925404258072,2.474224158888205e-10,1.0474126810322559e-07,1.1057898518629372e-05,7.060791631374741e-06,3.0461069400189444e-06,0.00048463464190717787,-7.060544208958852e-06,-2.941365671915719e-06
scope__another_instance__aware_of_attending,scope,4,another_instance,another copy of the model running elsewhere,aware_of_attending,6,0.000583466375246644,1.1323184168077205e-08,9.482009204475617e-07,0.0009519807645119727,0.0019854118581861258,0.00028114751330576837,-0.00036851438926532865,-0.0019854005350019577,-0.0002801993123853208
scope__another_instance__aware_of_attending,scope,4,another_instance,another copy of the model running elsewhere,aware_of_attending,7,0.0018245830433443189,1.7390085815804923e-07,4.009632448287448e-06,0.0010710831265896559,0.002220147754997015,0.0005778494523838162,0.000753499916754663,-0.002219973854138857,-0.0005738398199355288
scope__another_instance__aware_of_attending,scope,4,another_instance,another copy of the model running elsewhere,aware_of_attending,8,0.008624738082289696,2.1119717530382331e-07,6.03502630838193e-05,0.0017109408508986235,0.00015296424680855125,0.0009788877796381712,0.006913797231391072,-0.00015275304963324743,-0.0009185375165543519
scope__another_instance__aware_of_attending,scope,4,another_instance,another copy of the model running elsewhere,aware_of_attending,9,0.02852940559387207,7.121421958800056e-07,0.00011686857760651037,0.002934892661869526,0.00019951742433477193,0.0005714689032174647,0.025594512932002544,-0.00019880528213889193,-0.0004546003256109543
scope__another_instance__aware_of_attending,scope,4,another_instance,another copy of the model running elsewhere,aware_of_attending,10,0.03752300515770912,9.959810540749459e-07,0.00023093227355275303,0.0035304310731589794,0.0002667237422429025,0.0005767313996329904,0.03399257408455014,-0.00026572776118882757,-0.00034579912608023733
scope__another_instance__aware_of_attending,scope,4,another_instance,another copy of the model running elsewhere,aware_of_attending,11,0.0394771434366703,2.5304339033027645e-06,0.0001477249024901539,0.0030480781570076942,8.90033770701848e-05,0.0008665135246701539,0.03642906527966261,-8.647294316688203e-05,-0.00071878862218
scope__another_instance__aware_of_attending,scope,4,another_instance,another copy of the model running elsewhere,aware_of_attending,12,0.02118401601910591,7.511636067647487e-05,6.219588249223307e-05,0.0032333757262676954,0.00012895975669380277,0.00022011384135112166,0.017950640292838216,-5.3843396017327905e-05,-0.0001579179588588886
scope__another_instance__aware_of_attending,scope,4,another_instance,another copy of the model running elsewhere,aware_of_attending,13,0.02550191432237625,0.00010973815369652584,3.438737985561602e-05,0.00365185528062284,9.077008144231513e-05,0.00040410307701677084,0.02185005904175341,1.896807225421071e-05,-0.0003697156971611548
scope__another_instance__aware_of_attending,scope,4,another_instance,another copy of the model running elsewhere,aware_of_attending,14,0.043897226452827454,0.0014771870337426662,6.867376941954717e-05,0.0015126599464565516,2.8585649488377385e-05,0.00014308057143352926,0.0423845665063709,0.0014486013842542889,-7.440680201398209e-05
scope__another_instance__aware_of_attending,scope,4,another_instance,another copy of the model running elsewhere,aware_of_attending,15,0.051769569516181946,7.822687621228397e-06,2.514998777769506e-05,0.0014169252244755626,8.336987957591191e-05,0.0006403738516382873,0.05035264429170638,-7.554719195468351e-05,-0.0006152238638605922
scope__another_instance__aware_of_attending,scope,4,another_instance,another copy of the model running elsewhere,aware_of_attending,16,0.010451248846948147,3.963919425586937e-06,1.4149429262033664e-05,0.001836745417676866,3.3589771192055196e-05,0.0024171776603907347,0.00861450342927128,-2.962585176646826e-05,-0.002403028231128701
scope__another_instance__aware_of_attending,scope,4,another_instance,another copy of the model running elsewhere,aware_of_attending,17,0.0033302451483905315,8.557375252848942e-09,4.979980985808652e-06,0.0016278182156383991,9.151357517112046e-06,0.0013542146189138293,0.0017024269327521324,-9.142800141859198e-06,-0.0013492346379280207
scope__another_instance__aware_of_attending,scope,4,another_instance,another copy of the model running elsewhere,aware_of_attending,18,0.0088950851932168,1.6531804813979534e-09,2.3687593397880846e-07,0.0020983058493584394,1.6450948692181555e-07,0.00014461652608588338,0.006796779343858361,-1.628563064404176e-07,-0.00014437965015190457
scope__another_instance__aware_of_attending,scope,4,another_instance,another copy of the model running elsewhere,aware_of_attending,19,0.009641326032578945,2.4101209916693733e-09,2.725462877606333e-07,0.001958544598892331,1.288118145481576e-08,0.00011887251457665116,0.007682781433686614,-1.0471060463146387e-08,-0.00011859996828889052
scope__another_instance__aware_of_attending,scope,4,another_instance,another copy of the model running elsewhere,aware_of_attending,20,0.021634768694639206,3.5231413342273754e-09,6.85379575315892e-07,0.001883791759610176,7.995016204631611e-09,6.0954727814532816e-05,0.01975097693502903,-4.4718748704042355e-09,-6.0269348239216924e-05
scope__another_instance__aware_of_attending,scope,4,another_instance,another copy of the model running elsewhere,aware_of_attending,21,0.014046362601220608,1.98256078220993e-09,1.0461739208267318e-07,0.0012148148380219936,1.1829797141871268e-09,8.815239198156632e-06,0.012831547763198614,7.995810680228033e-10,-8.71062180607396e-06
scope__another_instance__aware_of_attending,scope,4,another_instance,another copy of the model running elsewhere,aware_of_attending,22,0.03080613538622856,3.3390010756306765e-09,1.0363893210296737e-07,0.0007134598563425243,1.926861115109091e-09,6.3738334574736655e-06,0.030092675529886037,1.4121399605215856e-09,-6.270194525370698e-06
scope__another_instance__aware_of_attending,scope,4,another_instance,another copy of the model running elsewhere,aware_of_attending,23,0.011671219021081924,6.494540460977305e-09,1.7520163453355053e-07,0.000781612703576684,1.597650367557435e-08,2.027132904913742e-05,0.01088960631750524,-9.481963214597044e-09,-2.009612741460387e-05
scope__another_instance__aware_of_attending,scope,4,another_instance,another copy of the model running elsewhere,aware_of_attending,24,0.0037296742666512728,5.684449533305269e-08,3.7543694020314433e-07,0.0009002008591778576,2.3055440578900743e-07,3.147149982396513e-05,0.002829473407473415,-1.7370991045595474e-07,-3.109606288376199e-05
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,0,1.1955111745010072e-07,1.309368845986425e-11,4.940583497869966e-10,1.1774447017387502e-07,1.706349297969645e-11,4.860576385823379e-10,1.8066472762257035e-09,-3.9698045198321985e-12,8.000711204658728e-12
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,1,1.2387282311010495e-07,1.4465854070166984e-09,6.979917512028866e-12,8.96869565281122e-08,1.1029903657089335e-09,7.188662859425321e-12,3.418586658199274e-08,3.4359504130776486e-10,-2.0874534739645512e-13
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,2,1.0747344703077033e-07,1.1432722324400402e-08,1.2055170750535638e-10,1.061984846728592e-07,1.528965576369501e-08,1.0836059133323417e-10,1.2749623579111358e-09,-3.8569334392946075e-09,1.2191116172122207e-11
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,3,8.171438992121693e-08,6.99332883269399e-11,8.325176659162992e-11,8.191672407065198e-08,1.0675876155330499e-10,1.1982330405668762e-10,-2.0233414943504613e-10,-3.682547322636509e-11,-3.65715374650577e-11
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,4,1.1397179866534657e-09,2.5353868310373784e-12,5.007877793006266e-13,1.4253949132125854e-09,2.4670658311382043e-12,7.237109132460229e-13,-2.856769265591197e-10,6.832099989917406e-14,-2.229231339453963e-13
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,5,2.25584884105956e-09,2.0651397258930615e-12,2.641408793080391e-12,3.87591114758834e-09,4.379506739898842e-12,4.5169284978996416e-12,-1.62006230652878e-09,-2.3143670140057804e-12,-1.8755197048192507e-12
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,6,7.455520062649157e-06,4.740034587058517e-09,4.5747512444904714e-08,9.691980267234612e-06,4.6220218763437515e-09,7.871341978216151e-08,-2.2364602045854554e-06,1.180127107147655e-10,-3.2965907337256795e-08
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,7,3.274407390563283e-06,6.07581185363415e-09,1.8736521667506167e-08,3.1199165277939755e-06,6.9111649736441905e-09,3.125001057924237e-08,1.5449086276930757e-07,-8.353531200100406e-10,-1.2513488911736204e-08
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,8,3.0674791560159065e-06,3.918031232785779e-09,4.5616090460498526e-08,2.082162382066599e-06,2.986082048295202e-09,5.64834827798677e-08,9.853167739493074e-07,9.31949184490577e-10,-1.0867392319369173e-08
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,9,4.058600552525604e-06,2.176288482758082e-08,1.2928776982334966e-07,4.2780666262842715e-06,1.7036468236142355e-08,1.5308300760352722e-07,-2.1946607375866733e-07,4.726416591438465e-09,-2.3795237780177558e-08
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,10,8.63393688632641e-06,3.691780037229364e-08,7.899698317714865e-08,1.272487952519441e-05,1.7306147626072743e-08,4.874602055338073e-08,-4.090942638868e-06,1.9611652746220898e-08,3.025096262376792e-08
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,11,6.313230551313609e-05,9.494849564362084e-07,1.6134559928104864e-06,4.903419903712347e-05,2.1751270651293453e-07,1.9872956613653514e-07,1.4098106476012617e-05,7.319722499232739e-07,1.4147264266739512e-06
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,12,0.00019922837964259088,4.191592324787052e-06,2.2760673346056137e-06,0.000133692316012457,3.4088549227817566e-07,1.1456876336524147e-07,6.553606363013387e-05,3.850706832508877e-06,2.1614985712403723e-06
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,13,0.0001219611513079144,1.4991369425843004e-05,2.319535724382149e-06,7.381096656899899e-05,2.7147661967319436e-06,1.7103826621678309e-07,4.8150184738915414e-05,1.227660322911106e-05,2.148497458165366e-06
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,14,0.00017992212087847292,8.0891359175439e-06,7.526442686867085e-07,0.00016287487233057618,1.842512347138836e-06,1.0135874362049435e-08,1.7047248547896743e-05,6.246623570405063e-06,7.425083943246591e-07
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,15,0.00016712653450667858,2.695186140044825e-06,4.465284746402176e-07,0.0002688463719096035,6.007620640957612e-07,5.085059484599697e-09,-0.0001017198374029249,2.094424075949064e-06,4.414434151556179e-07
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,16,0.0003096610016655177,1.6031317500164732e-06,8.891880725059309e-07,0.00011049516615457833,1.1522575960043469e-06,6.747700176390481e-09,0.00019916583551093936,4.508741540121264e-07,8.824403723295404e-07
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,17,0.0006841706344857812,8.771592092671199e-07,2.0132156919316913e-07,0.00031113033764995635,4.396851807086932e-07,1.829848939038925e-09,0.00037304029683582485,4.3747402855842665e-07,1.994917202541302e-07
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,18,0.00016599867376498878,6.106112238057904e-08,1.1324543081059346e-08,2.300526830367744e-05,1.54056678525194e-08,2.8518776229446985e-10,0.00014299340546131134,4.5655454528059636e-08,1.1039355318764876e-08
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,19,0.0005523678846657276,6.709302624585689e-08,1.216705669548901e-07,0.00011353119043633342,2.6003059261370254e-08,4.791809171678096e-09,0.0004388366942293942,4.1089966984486637e-08,1.16878757783212e-07
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,20,0.0006453987443819642,4.924249452642471e-08,9.82697798690424e-08,0.00012754747876897454,5.6129141334793076e-09,7.3963928315379235e-09,0.0005178512656129897,4.36295803929454e-08,9.087338703750447e-08
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,21,0.0002027463197009638,3.88262293427033e-07,2.7426162318988645e-07,4.185816942481324e-05,5.3818144607475915e-08,1.3689823497031739e-08,0.00016088815027615055,3.344441488195571e-07,2.605717996928547e-07
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,22,0.00040382484439760447,8.643535807095759e-07,4.819377181775053e-07,2.7347152354195714e-05,1.4352414723362017e-07,2.4055555769564307e-08,0.00037647769204340875,7.208294334759557e-07,4.57882162407941e-07
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,23,0.0003780064871534705,8.192058885470033e-06,4.3921859287365805e-06,2.4620116164442152e-05,1.8215329191662022e-06,1.601901828962582e-07,0.00035338637098902836,6.3705259663038305e-06,4.231995745840322e-06
scope__another_instance__discomfort,scope,4,another_instance,another copy of the model running elsewhere,discomfort,24,0.0002206814388046041,8.788408013060689e-05,9.542205589241348e-06,4.592923141899519e-05,3.424392707529478e-05,9.730705414767726e-07,0.00017475220738560893,5.364015305531211e-05,8.569135047764576e-06
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,0,1.0753240076155635e-07,1.735673410552252e-11,5.873708186499016e-10,9.593009053787682e-08,2.6233147598642148e-11,5.00883279297426e-10,1.1602310223679524e-08,-8.876413493119628e-12,8.648753935247555e-11
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,1,6.671673702385306e-08,7.440385529910998e-10,5.16988795523643e-12,5.820966464398225e-08,1.4625353150776732e-09,3.739690848658661e-12,8.507072379870806e-09,-7.184967620865734e-10,1.4301971065777686e-12
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,2,5.170571881762953e-08,5.596901608839744e-09,7.559371878462784e-11,8.927053585239264e-08,2.0525863675402434e-08,6.168725252830853e-11,-3.756481703476311e-08,-1.492896206656269e-08,1.3906466256319305e-11
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,3,4.9379927702375426e-08,8.976518139913736e-11,1.9581192223228072e-10,6.706672905920641e-08,1.6404555491789097e-10,1.279198136305837e-10,-1.7686801356830983e-08,-7.42803735187536e-11,6.789210860169703e-11
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,4,2.401095156034927e-10,6.488637752100068e-13,2.28782162485508e-13,7.200411933361295e-10,2.2497626591538866e-12,7.482056424076844e-13,-4.799316777326368e-10,-1.6008988839438798e-12,-5.194234799221764e-13
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,5,8.451248034724301e-10,1.403273547709305e-12,1.6779418566398308e-12,4.278699172743927e-09,7.45067462587512e-12,9.533152045548832e-12,-3.433574369271497e-09,-6.047401078165815e-12,-7.855210188909001e-12
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,6,4.561784862744389e-06,2.8873519131167313e-09,2.6551671084007467e-08,8.204130608646665e-06,2.5179305307432287e-09,6.548865627564737e-08,-3.6423457459022757e-06,3.6942138237350264e-10,-3.8936985191639906e-08
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,7,1.0945909707515966e-06,1.1403979094382066e-08,6.970435340036829e-09,2.521744136174675e-06,6.909691308010224e-08,2.6454916479679014e-08,-1.4271531654230785e-06,-5.7692933985720174e-08,-1.9484481139642185e-08
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,8,3.018069207882945e-07,1.2196860188495862e-09,2.2634825125322777e-09,7.441394132001733e-07,7.373473831506772e-09,1.011518602211936e-08,-4.423324924118788e-07,-6.1537878126571854e-09,-7.851703509587082e-09
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,9,4.640476731765375e-07,3.998545938799225e-09,6.338605196276603e-09,1.5888000461927732e-06,4.744574511050814e-08,3.666654180278783e-08,-1.1247523730162357e-06,-4.344719917170892e-08,-3.032793660651123e-08
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,10,6.927579079274437e-07,3.0535840522816216e-09,5.621184406834345e-09,1.2912175407109316e-05,2.4383737695643504e-07,1.9347250201917632e-07,-1.2219417499181873e-05,-2.407837929041534e-07,-1.8785131761234197e-07
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,11,7.362630640272982e-06,1.3678956634066708e-07,1.910395752702243e-07,4.193815402686596e-05,3.3257383620366454e-06,7.868583224990289e-07,-3.457552338659298e-05,-3.1889487956959783e-06,-5.958187472288046e-07
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,12,3.874456888297573e-05,6.406750685528095e-07,8.547419838578207e-08,5.319526098901406e-05,2.3819557100068778e-06,1.6503632593867223e-07,-1.4450692106038332e-05,-1.7412806414540682e-06,-7.956212755289016e-08
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,13,4.436685412656516e-05,9.134916581388097e-06,4.88722264435637e-07,2.5992841983679682e-05,1.2939470252604224e-05,7.684656679884938e-07,1.8374012142885476e-05,-3.8045536712161265e-06,-2.7974340355285676e-07
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,14,7.814868877176195e-05,3.4225113267893903e-06,7.513961719496365e-08,3.196203397237696e-05,1.368723314953968e-05,2.836663384186977e-07,4.6186654799384996e-05,-1.0264721822750289e-05,-2.0852672122373406e-07
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,15,4.879968400928192e-05,1.2940438409714261e-06,1.0510127879115316e-07,1.5600489859934896e-05,2.1325026864360552e-06,6.619004011554352e-08,3.319919414934702e-05,-8.384588454646291e-07,3.891123867560964e-08
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,16,2.806108932418283e-05,1.3263193068269175e-06,2.58647858686345e-08,1.0729698260547593e-05,4.701771104009822e-06,1.504453628342617e-08,1.7331391063635238e-05,-3.3754517971829046e-06,1.082024958520833e-08
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,17,0.00011961995187448338,4.322916424825962e-07,7.206674368376298e-09,2.6140251065953635e-05,9.07206640476943e-07,6.513719563727705e-10,9.347970080852974e-05,-4.749149979943468e-07,6.5553024120035275e-09
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,18,2.2134321625344455e-05,1.7110179939550108e-08,8.244120941469646e-10,4.5730762394669e-06,1.7118182427111606e-08,1.6804610480924964e-10,1.7561245385877555e-05,-8.002487561498128e-12,6.56365989337715e-10
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,19,9.62517224252224e-05,6.687483988798704e-08,9.916318433056404e-09,7.730898687441368e-06,1.9917314020290178e-08,6.757733261864018e-10,8.852082373778103e-05,4.695752586769686e-08,9.240545106870002e-09
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,20,7.23271950846538e-05,5.0748177216064505e-08,1.9552754082496904e-08,1.5600000551785342e-05,8.166708198587003e-09,1.958908146804106e-09,5.672719453286845e-05,4.25814690174775e-08,1.7593845935692798e-08
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,21,5.020570461056195e-05,1.1821418866020394e-07,3.4597640308220434e-08,6.378699254128151e-06,3.2849776232524164e-08,3.778592105874168e-09,4.38270053564338e-05,8.536441242767978e-08,3.0819048202346266e-08
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,22,2.7663405489875004e-05,9.858562179942965e-07,1.0581917564422838e-07,2.336108764211531e-06,1.6041508388298098e-07,6.693010590197446e-09,2.5327296725663473e-05,8.254411341113155e-07,9.912616505403093e-08
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,23,1.6315443644998595e-05,1.0320952242182102e-05,3.076071379837231e-07,1.4876084151183022e-06,8.210958526433387e-07,2.38286386178288e-08,1.4827835229880293e-05,9.499856389538763e-06,2.837784993658943e-07
scope__another_instance__matters,scope,4,another_instance,another copy of the model running elsewhere,matters,24,1.5501780580962077e-05,0.00011904101120308042,7.611704972987354e-07,2.8043291422363836e-06,1.0531543011893518e-05,8.303437226686583e-08,1.2697451438725693e-05,0.0001085094681911869,6.781361250318696e-07
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,0,4.2439941694283334e-07,1.2487653272552635e-11,6.405954326021979e-14,3.6336905395728536e-07,1.2929338155664993e-11,2.8739604283640335e-14,6.103036298554798e-08,-4.4168488311235876e-13,3.531993897657945e-14
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,1,2.3386377279166481e-07,4.367681910588672e-11,6.481302141844985e-15,5.491504566634831e-07,1.3535153553512203e-10,1.9457195525444428e-14,-3.1528668387181824e-07,-9.16747164292353e-11,-1.2975893383599443e-14
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,2,7.739570264675422e-07,3.8787362210968013e-10,1.8718124381207624e-13,1.9011549738934264e-06,9.60363677471321e-10,1.6223600154269269e-12,-1.1271979474258842e-06,-5.724900553616408e-10,-1.4351787716148506e-12
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,3,1.7415640058970894e-06,8.133489021178164e-11,6.05432587744148e-13,2.8372398901410634e-06,1.1821189860317105e-10,3.1089744494117166e-12,-1.095675884243974e-06,-3.687700839138941e-11,-2.5035418616675686e-12
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,4,5.086837973067304e-07,4.018183563658795e-10,1.0485462324794081e-12,1.5056743905006442e-06,6.728175794279423e-10,5.092720949811946e-12,-9.969905931939138e-07,-2.709992230620628e-10,-4.044174717332538e-12
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,5,1.4468469089479186e-07,7.433994392291865e-12,3.5877137578074064e-14,1.0272285777546131e-07,2.2043972550123137e-12,2.7539324987113645e-12,4.196183311933055e-08,5.229597137279551e-12,-2.7180553611332904e-12
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,6,2.597945240268018e-05,1.1918194431359552e-08,8.69576466389077e-10,8.342488399648573e-06,1.0008269768491118e-09,3.2287761353444466e-10,1.7636964003031608e-05,1.091736745451044e-08,5.466988528546324e-10
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,7,7.971018021635246e-06,9.857204830154842e-09,2.8229178977018377e-12,5.855359631823376e-06,6.524784046391119e-10,3.989389374403629e-11,2.1156583898118697e-06,9.20472642551573e-09,-3.707097584633445e-11
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,8,5.996209438308142e-06,1.319892639628506e-08,2.337584553008254e-12,2.843793708962039e-06,7.458292872186689e-10,2.625837047798285e-11,3.152415729346103e-06,1.2453097109066391e-08,-2.3920785924974597e-11
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,9,1.6802816389827058e-05,3.991210633103037e-07,1.3688068040140777e-11,4.394234110804973e-06,2.1388826820789575e-10,2.7339194796915933e-10,1.2408582279022085e-05,3.9890717504209583e-07,-2.5970387992901856e-10
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,10,0.0001216333475895226,1.5183042705757543e-05,2.140431998309822e-10,3.3273630833718926e-05,7.101493793015834e-08,4.536995668047439e-09,8.835971675580367e-05,1.5112027767827385e-05,-4.322952468216457e-09
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,11,0.0003625467070378363,0.0005929723847657442,6.433118926452153e-09,9.02292231330648e-05,1.9802358508513862e-07,1.4424744954055768e-08,0.0002723174839047715,0.0005927743611806591,-7.991626027603616e-09
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,12,0.001284020021557808,0.0026126287411898375,6.851699652088428e-08,0.00033901463029906154,2.126778554156772e-06,2.0629008190553577e-07,0.0009450053912587464,0.0026105019626356807,-1.377730853846515e-07
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,13,0.0012629737611860037,0.0022039462346583605,1.1126454779741834e-07,0.00036563246976584196,2.125195578628336e-06,2.1952925521873112e-07,0.0008973412914201617,0.002201821039079732,-1.0826470742131278e-07
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,14,0.002936192322522402,0.0021540126763284206,1.3525169606509735e-07,0.001388633856549859,1.0566977834969293e-05,7.684242859795631e-07,0.0015475584659725428,0.0021434456984934513,-6.331725899144658e-07
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,15,0.0003958537126891315,0.0002896867517847568,2.7155705240033967e-08,0.00015106247155927122,6.185164238559082e-07,6.666741114713659e-08,0.0002447912411298603,0.00028906823536090087,-3.9511705907102623e-08
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,16,0.00031227702856995165,7.214061770355329e-05,3.8896352805295464e-08,0.00023771642008796334,1.4610652669944102e-06,1.606073851689871e-07,7.456060848198831e-05,7.067955243655888e-05,-1.2171103236369163e-07
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,17,0.0001729179493850097,2.6071960746776313e-05,6.223020765361298e-09,2.817800486809574e-05,9.089288965924425e-08,8.350519919986255e-08,0.00014473994451691397,2.598106785711707e-05,-7.728217843450125e-08
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,18,9.462312846153509e-06,2.953983539555338e-06,5.698284066824044e-10,2.411098193988437e-06,3.2970497443329805e-08,4.978053080861855e-09,7.051214652165072e-06,2.9210130421120084e-06,-4.408224674179451e-09
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,19,6.685196694888873e-06,7.576512075502251e-07,5.52461587588482e-09,1.2345523145995685e-06,1.1900503693595965e-08,1.1512746311836963e-08,5.4506443802893045e-06,7.457507038566291e-07,-5.988130435952144e-09
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,20,4.124773113289848e-06,2.8212332381372107e-07,1.9951329477407853e-09,1.2733427183775348e-06,2.8080716418799057e-08,5.360066168691446e-09,2.851430394912313e-06,2.54042607394922e-07,-3.364933220950661e-09
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,21,9.533858246868476e-06,7.507063628509059e-07,3.0980116250134415e-09,8.257395620603347e-07,1.5175662326782913e-07,1.1888162454454232e-08,8.708118684808142e-06,5.989497395830767e-07,-8.79015082944079e-09
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,22,6.836584361735731e-05,2.8587484848685563e-05,2.1424895635391294e-08,3.836221821984509e-06,6.8881563493050635e-06,8.933753292694746e-08,6.45296217953728e-05,2.16993284993805e-05,-6.791263729155617e-08
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,23,2.715324444579892e-05,6.426578329410404e-05,5.6747307297655425e-08,2.4892483452276792e-06,4.4943724788026884e-05,2.695269927244226e-07,2.466399610057124e-05,1.9322058506077155e-05,-2.1277968542676717e-07
scope__a_human__something_it_is_like,scope,5,a_human,the person reading this,something_it_is_like,24,3.620269853854552e-05,0.00045549601782113314,2.3894676814961713e-07,6.786796802771278e-06,0.0002201400202466175,1.5904022347967839e-06,2.941590173577424e-05,0.00023535599757451564,-1.3514554666471668e-06
scope__a_human__aware_of_attending,scope,5,a_human,the person reading this,aware_of_attending,0,5.572754844251904e-07,7.084034248094895e-09,3.053048786005874e-11,1.4319401998363901e-05,0.00041594693902879953,3.30611946708359e-08,-1.376212651393871e-05,-0.00041593985499455144,-3.3030664182975844e-08
